Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2083459,WHS4_544,COUNTRY,MCO,YEAR,EUR,Europe,,2018,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2084596,WHS4_544,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,2024,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2090881,WHS4_544,COUNTRY,MUS,YEAR,AFR,Africa,,2021,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2091255,WHS4_544,COUNTRY,ROU,YEAR,EUR,Europe,,2017,,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2092004,WHS4_544,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,,2019,,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2092228,WHS4_544,COUNTRY,HRV,YEAR,EUR,Europe,,2019,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2092799,WHS4_544,COUNTRY,KEN,YEAR,AFR,Africa,,2007,,,,,,,,76,76.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2102673,WHS4_544,COUNTRY,MOZ,YEAR,AFR,Africa,,2008,,,,,,,,74,74.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2111815,WHS4_544,COUNTRY,AGO,YEAR,AFR,Africa,,2010,,,,,,,,45,45.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2118029,WHS4_544,COUNTRY,ETH,YEAR,AFR,Africa,,2002,,,,,,,,53,53.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2118301,WHS4_544,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,2022,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2122057,WHS4_544,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,,2001,,,,,,,,35,35.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2122153,WHS4_544,COUNTRY,PAN,YEAR,AMR,Americas,,2014,,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2124471,WHS4_544,COUNTRY,BDI,YEAR,AFR,Africa,,2020,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2135354,WHS4_544,REGION,EMR,YEAR,,,,2002,,,,,,,,73,73.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2143888,WHS4_544,COUNTRY,LCA,YEAR,AMR,Americas,,2000,,,,,,,,70,70.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2144240,WHS4_544,COUNTRY,THA,YEAR,SEAR,South-East Asia,,2001,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2148538,WHS4_544,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,2003,,,,,,,,73,73.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2149000,WHS4_544,COUNTRY,TCD,YEAR,AFR,Africa,,2013,,,,,,,,46,46.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2149657,WHS4_544,COUNTRY,NAM,YEAR,AFR,Africa,,2009,,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2154073,WHS4_544,COUNTRY,URY,YEAR,AMR,Americas,,2004,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2154074,WHS4_544,COUNTRY,SUR,YEAR,AMR,Americas,,2012,,,,,,,,79,79.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2155848,WHS4_544,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,,2012,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2160725,WHS4_544,COUNTRY,NIU,YEAR,WPR,Western Pacific,,2014,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2161951,WHS4_544,REGION,EUR,YEAR,,,,2009,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2163223,WHS4_544,COUNTRY,CPV,YEAR,AFR,Africa,,2007,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2167728,WHS4_544,COUNTRY,TUV,YEAR,WPR,Western Pacific,,2015,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2167846,WHS4_544,COUNTRY,KHM,YEAR,WPR,Western Pacific,,2009,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2168723,WHS4_544,COUNTRY,NGA,YEAR,AFR,Africa,,2014,,,,,,,,42,42.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2174342,WHS4_544,COUNTRY,AZE,YEAR,EUR,Europe,,2023,,,,,,,,67,67.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2180171,WHS4_544,COUNTRY,TTO,YEAR,AMR,Americas,,2005,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2192412,WHS4_544,COUNTRY,KAZ,YEAR,EUR,Europe,,2018,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2193547,WHS4_544,COUNTRY,PAN,YEAR,AMR,Americas,,2022,,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2194431,WHS4_544,COUNTRY,GNB,YEAR,AFR,Africa,,2021,,,,,,,,23,23.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2195284,WHS4_544,COUNTRY,SVK,YEAR,EUR,Europe,,2005,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2198532,WHS4_544,COUNTRY,IND,YEAR,SEAR,South-East Asia,,2004,,,,,,,,58,58.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2198636,WHS4_544,COUNTRY,BHS,YEAR,AMR,Americas,,2004,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2199809,WHS4_544,COUNTRY,TTO,YEAR,AMR,Americas,,2010,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2201303,WHS4_544,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,,2019,,,,,,,,57,57.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2212137,WHS4_544,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,,2007,,,,,,,,54,54.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2212841,WHS4_544,COUNTRY,SEN,YEAR,AFR,Africa,,2017,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2218524,WHS4_544,COUNTRY,COG,YEAR,AFR,Africa,,2016,,,,,,,,61,61.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2220818,WHS4_544,COUNTRY,VEN,YEAR,AMR,Americas,,2012,,,,,,,,73,73.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2224716,WHS4_544,COUNTRY,ITA,YEAR,EUR,Europe,,2019,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2225523,WHS4_544,COUNTRY,TTO,YEAR,AMR,Americas,,2008,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2230697,WHS4_544,COUNTRY,MOZ,YEAR,AFR,Africa,,2001,,,,,,,,72,72.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2232171,WHS4_544,COUNTRY,LVA,YEAR,EUR,Europe,,2012,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2232662,WHS4_544,COUNTRY,SVK,YEAR,EUR,Europe,,2017,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2237274,WHS4_544,COUNTRY,HTI,YEAR,AMR,Americas,,2007,,,,,,,,62,62.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2239353,WHS4_544,COUNTRY,ITA,YEAR,EUR,Europe,,2023,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2239890,WHS4_544,COUNTRY,FJI,YEAR,WPR,Western Pacific,,2014,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2243240,WHS4_544,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,2016,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2243620,WHS4_544,COUNTRY,BWA,YEAR,AFR,Africa,,2005,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2245267,WHS4_544,COUNTRY,URY,YEAR,AMR,Americas,,2015,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2249461,WHS4_544,COUNTRY,GAB,YEAR,AFR,Africa,,2018,,,,,,,,64,64.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2249802,WHS4_544,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,2016,,,,,,,,64,64.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2250181,WHS4_544,COUNTRY,DMA,YEAR,AMR,Americas,,2007,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2250414,WHS4_544,COUNTRY,SMR,YEAR,EUR,Europe,,2012,,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2250607,WHS4_544,COUNTRY,CHE,YEAR,EUR,Europe,,2002,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2251773,WHS4_544,COUNTRY,ITA,YEAR,EUR,Europe,,2014,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2256223,WHS4_544,COUNTRY,MNG,YEAR,WPR,Western Pacific,,2004,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2258593,WHS4_544,COUNTRY,TJK,YEAR,EUR,Europe,,2000,,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2263871,WHS4_544,COUNTRY,AUT,YEAR,EUR,Europe,,2002,,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2266344,WHS4_544,COUNTRY,GNQ,YEAR,AFR,Africa,,2012,,,,,,,,58,58.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2275653,WHS4_544,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,,2007,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2279256,WHS4_544,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,,2017,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2280644,WHS4_544,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,2024,,,,,,,,71,71.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2280840,WHS4_544,COUNTRY,KHM,YEAR,WPR,Western Pacific,,2011,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2281579,WHS4_544,COUNTRY,MEX,YEAR,AMR,Americas,,2014,,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2285263,WHS4_544,COUNTRY,CRI,YEAR,AMR,Americas,,2014,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2286571,WHS4_544,COUNTRY,SVK,YEAR,EUR,Europe,,2013,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2292686,WHS4_544,COUNTRY,WSM,YEAR,WPR,Western Pacific,,2010,,,,,,,,74,74.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2293793,WHS4_544,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,,2018,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2294208,WHS4_544,COUNTRY,IRL,YEAR,EUR,Europe,,2000,,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2298009,WHS4_544,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,,2024,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2298022,WHS4_544,COUNTRY,MYS,YEAR,WPR,Western Pacific,,2013,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2298718,WHS4_544,COUNTRY,HRV,YEAR,EUR,Europe,,2021,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2311823,WHS4_544,COUNTRY,VUT,YEAR,WPR,Western Pacific,,2009,,,,,,,,72,72.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2318168,WHS4_544,COUNTRY,ERI,YEAR,AFR,Africa,,2011,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2318603,WHS4_544,COUNTRY,URY,YEAR,AMR,Americas,,2000,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2318695,WHS4_544,COUNTRY,BFA,YEAR,AFR,Africa,,2022,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2325552,WHS4_544,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,2011,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2325814,WHS4_544,COUNTRY,POL,YEAR,EUR,Europe,,2009,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2330885,WHS4_544,COUNTRY,KHM,YEAR,WPR,Western Pacific,,2013,,,,,,,,71,71.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2331445,WHS4_544,COUNTRY,ISL,YEAR,EUR,Europe,,2016,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2345990,WHS4_544,COUNTRY,DZA,YEAR,AFR,Africa,,2013,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2351354,WHS4_544,COUNTRY,PNG,YEAR,WPR,Western Pacific,,2000,,,,,,,,51,51.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2351858,WHS4_544,COUNTRY,VEN,YEAR,AMR,Americas,,2005,,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2356172,WHS4_544,REGION,EUR,YEAR,,,,2017,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2356460,WHS4_544,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,,2019,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2362200,WHS4_544,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,,2013,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2362492,WHS4_544,COUNTRY,BHS,YEAR,AMR,Americas,,2008,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2362802,WHS4_544,COUNTRY,LBR,YEAR,AFR,Africa,,2009,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2362806,WHS4_544,COUNTRY,CMR,YEAR,AFR,Africa,,2011,,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2364418,WHS4_544,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,,2018,,,,,,,,53,53.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2374739,WHS4_544,COUNTRY,UZB,YEAR,EUR,Europe,,2024,,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2377474,WHS4_544,COUNTRY,ECU,YEAR,AMR,Americas,,2011,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2381635,WHS4_544,COUNTRY,FIN,YEAR,EUR,Europe,,2019,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2381757,WHS4_544,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,,2003,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2381883,WHS4_544,COUNTRY,ALB,YEAR,EUR,Europe,,2019,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2382486,WHS4_544,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,,2016,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2382909,WHS4_544,COUNTRY,BLZ,YEAR,AMR,Americas,,2024,,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2387732,WHS4_544,COUNTRY,KNA,YEAR,AMR,Americas,,2012,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2388754,WHS4_544,COUNTRY,LSO,YEAR,AFR,Africa,,2008,,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2390318,WHS4_544,COUNTRY,LCA,YEAR,AMR,Americas,,2022,,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2390757,WHS4_544,COUNTRY,LCA,YEAR,AMR,Americas,,2020,,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2395155,WHS4_544,COUNTRY,CHL,YEAR,AMR,Americas,,2015,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2396907,WHS4_544,COUNTRY,BEN,YEAR,AFR,Africa,,2013,,,,,,,,73,73.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2401029,WHS4_544,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,,2008,,,,,,,,40,40.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2403244,WHS4_544,COUNTRY,GIN,YEAR,AFR,Africa,,2016,,,,,,,,48,48.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2403324,WHS4_544,COUNTRY,GUY,YEAR,AMR,Americas,,2015,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2406695,WHS4_544,REGION,EMR,YEAR,,,,2003,,,,,,,,74,74.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2407365,WHS4_544,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,,2009,,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2414495,WHS4_544,COUNTRY,CIV,YEAR,AFR,Africa,,2016,,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2419739,WHS4_544,COUNTRY,SVN,YEAR,EUR,Europe,,2000,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2422563,WHS4_544,COUNTRY,MDA,YEAR,EUR,Europe,,2005,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2435097,WHS4_544,COUNTRY,KEN,YEAR,AFR,Africa,,2006,,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2439685,WHS4_544,COUNTRY,LSO,YEAR,AFR,Africa,,2014,,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2441674,WHS4_544,REGION,WPR,YEAR,,,,2017,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2446416,WHS4_544,COUNTRY,SEN,YEAR,AFR,Africa,,2016,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2452362,WHS4_544,COUNTRY,BRB,YEAR,AMR,Americas,,2023,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2459404,WHS4_544,COUNTRY,ATG,YEAR,AMR,Americas,,2003,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2459711,WHS4_544,COUNTRY,GUY,YEAR,AMR,Americas,,2003,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
