Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
8208800,WHS4_543,COUNTRY,ZAF,AFR,YEAR,Africa,,,2008,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
8226139,WHS4_543,COUNTRY,COL,AMR,YEAR,Americas,,,2011,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8226585,WHS4_543,COUNTRY,ZMB,AFR,YEAR,Africa,,,2015,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8233753,WHS4_543,COUNTRY,UGA,AFR,YEAR,Africa,,,2011,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8239626,WHS4_543,COUNTRY,POL,EUR,YEAR,Europe,,,2000,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
8240852,WHS4_543,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,,,2005,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
8257866,WHS4_543,COUNTRY,KGZ,EUR,YEAR,Europe,,,2007,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
8259507,WHS4_543,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,,2012,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8283873,WHS4_543,COUNTRY,LVA,EUR,YEAR,Europe,,,2011,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8297118,WHS4_543,COUNTRY,ZAF,AFR,YEAR,Africa,,,2011,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8309262,WHS4_543,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,,2000,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
8316202,WHS4_543,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,,2007,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
8317017,WHS4_543,COUNTRY,PRY,AMR,YEAR,Americas,,,2006,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
8336310,WHS4_543,COUNTRY,DOM,AMR,YEAR,Americas,,,2003,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
8349382,WHS4_543,COUNTRY,NRU,WPR,YEAR,Western Pacific,,,2007,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
8354538,WHS4_543,COUNTRY,MYS,WPR,YEAR,Western Pacific,,,2021,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8354649,WHS4_543,COUNTRY,BIH,EUR,YEAR,Europe,,,2023,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8354797,WHS4_543,REGION,AMR,,YEAR,,,,2007,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
8367341,WHS4_543,COUNTRY,VUT,WPR,YEAR,Western Pacific,,,2010,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8368010,WHS4_543,COUNTRY,HUN,EUR,YEAR,Europe,,,2015,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8374517,WHS4_543,COUNTRY,TZA,AFR,YEAR,Africa,,,2018,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8374882,WHS4_543,COUNTRY,GEO,EUR,YEAR,Europe,,,2022,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
8379535,WHS4_543,WORLDBANKINCOMEGROUP,WB_LMI,,YEAR,,,,2022,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
8380830,WHS4_543,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,,,2000,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
8386186,WHS4_543,COUNTRY,MLI,AFR,YEAR,Africa,,,2014,,,,,,,74,74.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8386294,WHS4_543,COUNTRY,GNQ,AFR,YEAR,Africa,,,2018,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8386784,WHS4_543,COUNTRY,LAO,WPR,YEAR,Western Pacific,,,2003,,,,,,,65,65.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
8387950,WHS4_543,COUNTRY,NGA,AFR,YEAR,Africa,,,2013,,,,,,,54,54.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8398697,WHS4_543,COUNTRY,DMA,AMR,YEAR,Americas,,,2021,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8400298,WHS4_543,COUNTRY,COM,AFR,YEAR,Africa,,,2011,,,,,,,78,78.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8405623,WHS4_543,COUNTRY,TZA,AFR,YEAR,Africa,,,2007,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
8406536,WHS4_543,COUNTRY,ZAF,AFR,YEAR,Africa,,,2022,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
8411740,WHS4_543,COUNTRY,NER,AFR,YEAR,Africa,,,2013,,,,,,,43,43.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8412171,WHS4_543,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,,,2005,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
8417574,WHS4_543,COUNTRY,MDA,EUR,YEAR,Europe,,,2002,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
8424605,WHS4_543,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,,2008,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
8444881,WHS4_543,COUNTRY,GIN,AFR,YEAR,Africa,,,2005,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
8463802,WHS4_543,COUNTRY,MDG,AFR,YEAR,Africa,,,2006,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
8464006,WHS4_543,COUNTRY,AZE,EUR,YEAR,Europe,,,2009,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
8469405,WHS4_543,COUNTRY,CMR,AFR,YEAR,Africa,,,2004,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8469675,WHS4_543,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2010,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8469866,WHS4_543,COUNTRY,TUR,EUR,YEAR,Europe,,,2006,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
8475944,WHS4_543,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,,,2023,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8476927,WHS4_543,COUNTRY,TUV,WPR,YEAR,Western Pacific,,,2009,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
8482284,WHS4_543,COUNTRY,HUN,EUR,YEAR,Europe,,,2018,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8483566,WHS4_543,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2003,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
8489033,WHS4_543,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,,,2012,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8494608,WHS4_543,COUNTRY,PAN,AMR,YEAR,Americas,,,2007,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
8494669,WHS4_543,COUNTRY,UKR,EUR,YEAR,Europe,,,2015,,,,,,,39,39.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8501425,WHS4_543,COUNTRY,LTU,EUR,YEAR,Europe,,,2009,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
8527278,WHS4_543,COUNTRY,HND,AMR,YEAR,Americas,,,2014,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8527685,WHS4_543,COUNTRY,UZB,EUR,YEAR,Europe,,,2021,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8532666,WHS4_543,COUNTRY,SVK,EUR,YEAR,Europe,,,2020,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
8540138,WHS4_543,COUNTRY,PER,AMR,YEAR,Americas,,,2008,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
8558996,WHS4_543,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,,2024,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
8559786,WHS4_543,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,,2023,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8565677,WHS4_543,COUNTRY,ECU,AMR,YEAR,Americas,,,2007,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
8571009,WHS4_543,COUNTRY,UZB,EUR,YEAR,Europe,,,2008,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
8571229,WHS4_543,COUNTRY,SWE,EUR,YEAR,Europe,,,2024,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
8578629,WHS4_543,COUNTRY,CPV,AFR,YEAR,Africa,,,2014,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8585712,WHS4_543,COUNTRY,SYC,AFR,YEAR,Africa,,,2016,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8590612,WHS4_543,COUNTRY,MKD,EUR,YEAR,Europe,,,2017,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8590759,WHS4_543,COUNTRY,BDI,AFR,YEAR,Africa,,,2011,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8603442,WHS4_543,COUNTRY,BRN,WPR,YEAR,Western Pacific,,,2012,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8615919,WHS4_543,COUNTRY,KEN,AFR,YEAR,Africa,,,2015,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8616876,WHS4_543,COUNTRY,SRB,EUR,YEAR,Europe,,,2012,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8629780,WHS4_543,COUNTRY,PSE,EMR,YEAR,Eastern Mediterranean,,,2020,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
8629953,WHS4_543,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,,,2001,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
8636394,WHS4_543,COUNTRY,DZA,AFR,YEAR,Africa,,,2003,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
8642158,WHS4_543,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,,,2007,,,,,,,79,79.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
8654108,WHS4_543,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,,2015,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8655282,WHS4_543,COUNTRY,AGO,AFR,YEAR,Africa,,,2010,,,,,,,73,73.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8666824,WHS4_543,COUNTRY,VUT,WPR,YEAR,Western Pacific,,,2018,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8679538,WHS4_543,COUNTRY,LBR,AFR,YEAR,Africa,,,2010,,,,,,,73,73.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8685700,WHS4_543,COUNTRY,TCD,AFR,YEAR,Africa,,,2018,,,,,,,51,51.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8686449,WHS4_543,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,,,2008,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
8699525,WHS4_543,COUNTRY,JAM,AMR,YEAR,Americas,,,2012,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8705467,WHS4_543,COUNTRY,NIU,WPR,YEAR,Western Pacific,,,2008,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
8712019,WHS4_543,COUNTRY,IDN,WPR,YEAR,Western Pacific,,,2001,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
8712928,WHS4_543,COUNTRY,FSM,WPR,YEAR,Western Pacific,,,2003,,,,,,,64,64.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
8724871,WHS4_543,COUNTRY,HRV,EUR,YEAR,Europe,,,2000,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
8730968,WHS4_543,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,,,2024,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
8731331,WHS4_543,REGION,WPR,,YEAR,,,,2024,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
8736620,WHS4_543,COUNTRY,JAM,AMR,YEAR,Americas,,,2021,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8737948,WHS4_543,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2014,,,,,,,74,74.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8743341,WHS4_543,COUNTRY,MRT,AFR,YEAR,Africa,,,2003,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
8763443,WHS4_543,COUNTRY,GUY,AMR,YEAR,Americas,,,2014,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8782921,WHS4_543,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,,2014,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8788911,WHS4_543,COUNTRY,PRK,SEAR,YEAR,South-East Asia,,,2001,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
8796029,WHS4_543,COUNTRY,UZB,EUR,YEAR,Europe,,,2004,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8809114,WHS4_543,COUNTRY,GIN,AFR,YEAR,Africa,,,2013,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8813492,WHS4_543,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,,,2015,,,,,,,79,79.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8820627,WHS4_543,COUNTRY,ETH,AFR,YEAR,Africa,,,2006,,,,,,,66,66.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
8833260,WHS4_543,COUNTRY,COK,WPR,YEAR,Western Pacific,,,2003,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
8839366,WHS4_543,COUNTRY,TUR,EUR,YEAR,Europe,,,2023,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8840466,WHS4_543,COUNTRY,MWI,AFR,YEAR,Africa,,,2007,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
8852433,WHS4_543,COUNTRY,COM,AFR,YEAR,Africa,,,2007,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
8858076,WHS4_543,COUNTRY,MNE,EUR,YEAR,Europe,,,2020,,,,,,,67,67.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
8865276,WHS4_543,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2016,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8865354,WHS4_543,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2011,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8872483,WHS4_543,COUNTRY,SRB,EUR,YEAR,Europe,,,2018,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8876910,WHS4_543,COUNTRY,SLE,AFR,YEAR,Africa,,,2023,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8877910,WHS4_543,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,,,2015,,,,,,,45,45.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8891816,WHS4_543,REGION,AMR,,YEAR,,,,2021,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8897053,WHS4_543,REGION,SEAR,,YEAR,,,,2010,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8897643,WHS4_543,COUNTRY,TZA,AFR,YEAR,Africa,,,2002,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
8902657,WHS4_543,REGION,EUR,,YEAR,,,,2012,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8923713,WHS4_543,COUNTRY,ECU,AMR,YEAR,Americas,,,2005,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
8929165,WHS4_543,COUNTRY,FIN,EUR,YEAR,Europe,,,2001,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
8935742,WHS4_543,REGION,AFR,,YEAR,,,,2013,,,,,,,78,78.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8941947,WHS4_543,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,,,2018,,,,,,,79,79.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8955337,WHS4_543,COUNTRY,NRU,WPR,YEAR,Western Pacific,,,2013,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8966760,WHS4_543,REGION,WPR,,YEAR,,,,2003,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
8967575,WHS4_543,COUNTRY,TZA,AFR,YEAR,Africa,,,2001,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
8973360,WHS4_543,COUNTRY,VNM,WPR,YEAR,Western Pacific,,,2010,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8978839,WHS4_543,REGION,WPR,,YEAR,,,,2021,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8979025,WHS4_543,COUNTRY,TLS,SEAR,YEAR,South-East Asia,,,2014,,,,,,,79,79.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8985802,WHS4_543,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,,,2010,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8991945,WHS4_543,COUNTRY,VEN,AMR,YEAR,Americas,,,2022,,,,,,,60,60.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
8999386,WHS4_543,COUNTRY,LBR,AFR,YEAR,Africa,,,2007,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
9004101,WHS4_543,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,,2002,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9005140,WHS4_543,COUNTRY,COG,AFR,YEAR,Africa,,,2024,,,,,,,67,67.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
9010297,WHS4_543,COUNTRY,PRY,AMR,YEAR,Americas,,,2014,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
