Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5803153,HWF_0001,COUNTRY,COG,AFR,YEAR,Africa,,,2006,,,,,,,2.04,2.04,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
5813483,HWF_0001,COUNTRY,LVA,EUR,YEAR,Europe,,,1990,,,,,,,35.48,35.48,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
5816442,HWF_0001,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2021,,,,,,,26.04,26.04,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5819511,HWF_0001,COUNTRY,GHA,AFR,YEAR,Africa,,,2019,,,,,,,1.04,1.04,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5821554,HWF_0001,COUNTRY,PRT,EUR,YEAR,Europe,,,1991,,,,,,,28.43,28.43,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
5822014,HWF_0001,COUNTRY,KIR,WPR,YEAR,Western Pacific,,,2011,,,,,,,1.36,1.36,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5822096,HWF_0001,COUNTRY,FIN,EUR,YEAR,Europe,,,2001,,,,,,,25,25.0,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
5827072,HWF_0001,COUNTRY,TKM,EUR,YEAR,Europe,,,2002,,,,,,,26.57,26.57,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
5828211,HWF_0001,COUNTRY,AND,EUR,YEAR,Europe,,,1998,,,,,,,24.77,24.77,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
5840597,HWF_0001,COUNTRY,BDI,AFR,YEAR,Africa,,,2020,,,,,,,0.69,0.69,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5841564,HWF_0001,COUNTRY,RWA,AFR,YEAR,Africa,,,2024,,,,,,,1.77,1.77,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
5846260,HWF_0001,COUNTRY,BLZ,AMR,YEAR,Americas,,,2003,,,,,,,7.7,7.7,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
5852492,HWF_0001,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2013,,,,,,,4.12,4.12,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5858005,HWF_0001,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,2006,,,,,,,12.73,12.73,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
5870850,HWF_0001,COUNTRY,FIN,EUR,YEAR,Europe,,,2017,,,,,,,27.61,27.61,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5872480,HWF_0001,COUNTRY,HTI,AMR,YEAR,Americas,,,2015,,,,,,,0.87,0.87,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5878289,HWF_0001,COUNTRY,KGZ,EUR,YEAR,Europe,,,2003,,,,,,,20.81,20.81,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
5880044,HWF_0001,COUNTRY,BIH,EUR,YEAR,Europe,,,2015,,,,,,,21.07,21.07,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5880338,HWF_0001,COUNTRY,DOM,AMR,YEAR,Americas,,,2022,,,,,,,22.34,22.34,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5884412,HWF_0001,COUNTRY,POL,EUR,YEAR,Europe,,,2013,,,,,,,22.28,22.28,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5885107,HWF_0001,COUNTRY,COL,AMR,YEAR,Americas,,,2003,,,,,,,13.58,13.58,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
5890951,HWF_0001,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,1998,,,,,,,22.28,22.28,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
5892410,HWF_0001,COUNTRY,SVN,EUR,YEAR,Europe,,,1995,,,,,,,21.21,21.21,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
5893097,HWF_0001,COUNTRY,SVK,EUR,YEAR,Europe,,,2017,,,,,,,34.23,34.23,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5896824,HWF_0001,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,2001,,,,,,,21.82,21.82,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
5904008,HWF_0001,COUNTRY,MEX,AMR,YEAR,Americas,,,2018,,,,,,,24.56,24.56,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5912135,HWF_0001,COUNTRY,NGA,AFR,YEAR,Africa,,,2003,,,,,,,2.55,2.55,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
5916546,HWF_0001,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,,,2005,,,,,,,1.67,1.67,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
5917086,HWF_0001,COUNTRY,BRN,WPR,YEAR,Western Pacific,,,2000,,,,,,,10.29,10.29,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
5917287,HWF_0001,COUNTRY,FRA,EUR,YEAR,Europe,,,2003,,,,,,,33.96,33.96,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
5917405,HWF_0001,COUNTRY,ISL,EUR,YEAR,Europe,,,2021,,,,,,,43.77,43.77,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5924272,HWF_0001,COUNTRY,URY,AMR,YEAR,Americas,,,2008,,,,,,,39.96,39.96,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
5924708,HWF_0001,COUNTRY,NER,AFR,YEAR,Africa,,,2016,,,,,,,0.33,0.33,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5936703,HWF_0001,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2004,,,,,,,6.79,6.79,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5937967,HWF_0001,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2012,,,,,,,3.65,3.65,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5942153,HWF_0001,COUNTRY,SVK,EUR,YEAR,Europe,,,2012,,,,,,,33.66,33.66,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5953933,HWF_0001,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2006,,,,,,,2.84,2.84,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
5955619,HWF_0001,COUNTRY,KGZ,EUR,YEAR,Europe,,,2014,,,,,,,18.37,18.37,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5961312,HWF_0001,COUNTRY,MOZ,AFR,YEAR,Africa,,,2006,,,,,,,0.26,0.26,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
5961324,HWF_0001,COUNTRY,AZE,EUR,YEAR,Europe,,,2020,,,,,,,31.25,31.25,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5968086,HWF_0001,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,,2013,,,,,,,23.4,23.4,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5973301,HWF_0001,COUNTRY,MKD,EUR,YEAR,Europe,,,1995,,,,,,,22.6,22.6,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
5975689,HWF_0001,COUNTRY,DEU,EUR,YEAR,Europe,,,2021,,,,,,,45.03,45.03,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5979943,HWF_0001,COUNTRY,NRU,WPR,YEAR,Western Pacific,,,2010,,,,,,,11,11.0,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5980274,HWF_0001,COUNTRY,AUT,EUR,YEAR,Europe,,,1993,,,,,,,32.95,32.95,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
5993427,HWF_0001,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,,,2006,,,,,,,23.78,23.78,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6004735,HWF_0001,COUNTRY,FJI,WPR,YEAR,Western Pacific,,,2003,,,,,,,4.39,4.39,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6011634,HWF_0001,COUNTRY,COL,AMR,YEAR,Americas,,,1993,,,,,,,9.63,9.63,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
6013035,HWF_0001,COUNTRY,LUX,EUR,YEAR,Europe,,,2015,,,,,,,29.08,29.08,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6013098,HWF_0001,COUNTRY,EST,EUR,YEAR,Europe,,,2014,,,,,,,33.61,33.61,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6018543,HWF_0001,COUNTRY,CMR,AFR,YEAR,Africa,,,2005,,,,,,,0.61,0.61,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6025684,HWF_0001,COUNTRY,BRA,AMR,YEAR,Americas,,,1992,,,,,,,11.4,11.4,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
6027231,HWF_0001,COUNTRY,ECU,AMR,YEAR,Americas,,,2001,,,,,,,8.51,8.51,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6043089,HWF_0001,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,,,2013,,,,,,,25.47,25.47,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6045816,HWF_0001,COUNTRY,MEX,AMR,YEAR,Americas,,,1999,,,,,,,17.18,17.18,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
6051138,HWF_0001,COUNTRY,BRN,WPR,YEAR,Western Pacific,,,2008,,,,,,,14.93,14.93,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6051597,HWF_0001,COUNTRY,CZE,EUR,YEAR,Europe,,,2007,,,,,,,35.61,35.61,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6057563,HWF_0001,COUNTRY,WSM,WPR,YEAR,Western Pacific,,,2016,,,,,,,3.29,3.29,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6057815,HWF_0001,COUNTRY,VCT,AMR,YEAR,Americas,,,2023,,,,,,,18.56,18.56,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6062256,HWF_0001,COUNTRY,BDI,AFR,YEAR,Africa,,,2015,,,,,,,0.46,0.46,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6064440,HWF_0001,COUNTRY,AZE,EUR,YEAR,Europe,,,2017,,,,,,,31.97,31.97,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6075282,HWF_0001,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2013,,,,,,,7.95,7.95,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6075954,HWF_0001,COUNTRY,DZA,AFR,YEAR,Africa,,,2014,,,,,,,17.62,17.62,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6077442,HWF_0001,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,1999,,,,,,,13.43,13.43,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
6077817,HWF_0001,COUNTRY,MKD,EUR,YEAR,Europe,,,2022,,,,,,,29.44,29.44,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6088812,HWF_0001,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2010,,,,,,,16.72,16.72,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6089387,HWF_0001,COUNTRY,TGO,AFR,YEAR,Africa,,,2024,,,,,,,0.59,0.59,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
6094283,HWF_0001,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,,,2014,,,,,,,2.01,2.01,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6094616,HWF_0001,COUNTRY,BOL,AMR,YEAR,Americas,,,2021,,,,,,,12.84,12.84,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6095478,HWF_0001,COUNTRY,GNB,AFR,YEAR,Africa,,,2021,,,,,,,2.2,2.2,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6096165,HWF_0001,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,1991,,,,,,,12.31,12.31,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
6102273,HWF_0001,COUNTRY,ARG,AMR,YEAR,Americas,,,2018,,,,,,,51.52,51.52,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6108402,HWF_0001,COUNTRY,FIN,EUR,YEAR,Europe,,,2000,,,,,,,24.99,24.99,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6121989,HWF_0001,COUNTRY,BEN,AFR,YEAR,Africa,,,2021,,,,,,,2.05,2.05,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6128490,HWF_0001,COUNTRY,ZMB,AFR,YEAR,Africa,,,2019,,,,,,,2.37,2.37,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6135433,HWF_0001,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,,,2006,,,,,,,9.77,9.77,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6153405,HWF_0001,COUNTRY,WSM,WPR,YEAR,Western Pacific,,,2021,,,,,,,5.61,5.61,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6154946,HWF_0001,COUNTRY,ROU,EUR,YEAR,Europe,,,2006,,,,,,,22.31,22.31,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6164516,HWF_0001,COUNTRY,LVA,EUR,YEAR,Europe,,,2016,,,,,,,32.12,32.12,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6166437,HWF_0001,COUNTRY,COM,AFR,YEAR,Africa,,,2016,,,,,,,2.91,2.91,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6173740,HWF_0001,COUNTRY,CAF,AFR,YEAR,Africa,,,2024,,,,,,,1,1.0,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
6179659,HWF_0001,COUNTRY,MDV,SEAR,YEAR,South-East Asia,,,2010,,,,,,,14.55,14.55,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6191049,HWF_0001,COUNTRY,TTO,AMR,YEAR,Americas,,,2007,,,,,,,11.3,11.3,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6193044,HWF_0001,COUNTRY,CYP,EUR,YEAR,Europe,,,2005,,,,,,,18.81,18.81,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6197453,HWF_0001,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2021,,,,,,,25.17,25.17,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6198661,HWF_0001,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,1990,,,,,,,8.12,8.12,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
6199414,HWF_0001,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2007,,,,,,,1.82,1.82,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6202656,HWF_0001,COUNTRY,CHL,AMR,YEAR,Americas,,,2017,,,,,,,24.3,24.3,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6203683,HWF_0001,COUNTRY,KEN,AFR,YEAR,Africa,,,2020,,,,,,,0.74,0.74,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6205210,HWF_0001,COUNTRY,CHL,AMR,YEAR,Americas,,,2012,,,,,,,17.35,17.35,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6221739,HWF_0001,COUNTRY,MEX,AMR,YEAR,Americas,,,2007,,,,,,,19.29,19.29,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6237583,HWF_0001,COUNTRY,GMB,AFR,YEAR,Africa,,,2023,,,,,,,0.9,0.9,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6240948,HWF_0001,COUNTRY,GNQ,AFR,YEAR,Africa,,,2017,,,,,,,3.25,3.25,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6241815,HWF_0001,COUNTRY,TCD,AFR,YEAR,Africa,,,1999,,,,,,,0.28,0.28,,,"NHWA data portal, December 2025 update; https://apps.who.int/nhwaportal/",2026-01-23T13:29:16.4+01:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
