Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1609145,UHC_INDEX_REPORTED,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,,,2023,,,,,,,84,84.0,,,,2025-12-05T11:39:13.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1611979,UHC_INDEX_REPORTED,WORLDBANKREGION,WB_NAR,YEAR,,,,,2023,,,,,,,88,88.0,,,,2025-12-05T11:39:13.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1613182,UHC_INDEX_REPORTED,COUNTRY,THA,YEAR,SEAR,South-East Asia,,,2004,,,,,,,71,71.0,,,,2025-12-05T11:39:13.277+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1613207,UHC_INDEX_REPORTED,COUNTRY,ATG,YEAR,AMR,Americas,,,2007,,,,,,,78,78.0,,,,2025-12-05T11:39:13.277+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1614187,UHC_INDEX_REPORTED,COUNTRY,ZWE,YEAR,AFR,Africa,,,2002,,,,,,,33,33.0,,,,2025-12-05T11:39:13.277+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1616258,UHC_INDEX_REPORTED,COUNTRY,NIU,YEAR,WPR,Western Pacific,,,2017,,,,,,,69,69.0,,,,2025-12-05T11:39:13.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1616684,UHC_INDEX_REPORTED,REGION,WPR_WO_IDN,YEAR,,,,,2010,,,,,,,73,73.0,,,,2025-12-05T11:39:13.277+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1618931,UHC_INDEX_REPORTED,COUNTRY,BLZ,YEAR,AMR,Americas,,,2018,,,,,,,68,68.0,,,,2025-12-05T11:39:13.277+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1619486,UHC_INDEX_REPORTED,COUNTRY,TON,YEAR,WPR,Western Pacific,,,2011,,,,,,,67,67.0,,,,2025-12-05T11:39:13.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1624396,UHC_INDEX_REPORTED,COUNTRY,BGR,YEAR,EUR,Europe,,,2001,,,,,,,62,62.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1625598,UHC_INDEX_REPORTED,COUNTRY,BLR,YEAR,EUR,Europe,,,2004,,,,,,,71,71.0,,,,2025-12-05T11:39:13.277+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1625616,UHC_INDEX_REPORTED,WORLDBANKINCOMEGROUP,WB_LI,YEAR,,,,,2020,,,,,,,46,46.0,,,,2025-12-05T11:39:13.277+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1628313,UHC_INDEX_REPORTED,COUNTRY,LBR,YEAR,AFR,Africa,,,2011,,,,,,,36,36.0,,,,2025-12-05T11:39:13.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1629669,UHC_INDEX_REPORTED,COUNTRY,KOR,YEAR,WPR,Western Pacific,,,2013,,,,,,,85,85.0,,,,2025-12-05T11:39:13.277+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1631516,UHC_INDEX_REPORTED,GLOBAL,GLOBAL,YEAR,,,,,2022,,,,,,,71,71.0,,,,2025-12-05T11:39:13.277+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1633971,UHC_INDEX_REPORTED,COUNTRY,IRL,YEAR,EUR,Europe,,,2010,,,,,,,78,78.0,,,,2025-12-05T11:39:13.277+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1634307,UHC_INDEX_REPORTED,COUNTRY,URY,YEAR,AMR,Americas,,,2008,,,,,,,77,77.0,,,,2025-12-05T11:39:13.277+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1637030,UHC_INDEX_REPORTED,COUNTRY,GRC,YEAR,EUR,Europe,,,2012,,,,,,,73,73.0,,,,2025-12-05T11:39:13.277+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1637379,UHC_INDEX_REPORTED,REGION,WPR,YEAR,,,,,2001,,,,,,,64,64.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1639651,UHC_INDEX_REPORTED,COUNTRY,CAF,YEAR,AFR,Africa,,,2019,,,,,,,31,31.0,,,,2025-12-05T11:39:13.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1644302,UHC_INDEX_REPORTED,COUNTRY,RUS,YEAR,EUR,Europe,,,2017,,,,,,,78,78.0,,,,2025-12-05T11:39:13.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1645628,UHC_INDEX_REPORTED,COUNTRY,MLT,YEAR,EUR,Europe,,,2004,,,,,,,76,76.0,,,,2025-12-05T11:39:13.277+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1647448,UHC_INDEX_REPORTED,COUNTRY,IDN,YEAR,WPR,Western Pacific,,,2014,,,,,,,58,58.0,,,,2025-12-05T11:39:13.277+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1649751,UHC_INDEX_REPORTED,COUNTRY,BTN,YEAR,SEAR,South-East Asia,,,2017,,,,,,,65,65.0,,,,2025-12-05T11:39:13.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1656091,UHC_INDEX_REPORTED,COUNTRY,BHS,YEAR,AMR,Americas,,,2001,,,,,,,79,79.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1657355,UHC_INDEX_REPORTED,COUNTRY,KHM,YEAR,WPR,Western Pacific,,,2013,,,,,,,49,49.0,,,,2025-12-05T11:39:13.277+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2872648,UHC_INDEX_REPORTED,COUNTRY,LUX,YEAR,EUR,Europe,,,2001,,,,,,,77,77.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2874675,UHC_INDEX_REPORTED,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,,,2022,,,,,,,30,30.0,,,,2025-12-05T11:39:13.277+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2875883,UHC_INDEX_REPORTED,REGION,EMR,YEAR,,,,,2023,,,,,,,63,63.0,,,,2025-12-05T11:39:13.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2875962,UHC_INDEX_REPORTED,COUNTRY,PAN,YEAR,AMR,Americas,,,2016,,,,,,,79,79.0,,,,2025-12-05T11:39:13.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2879597,UHC_INDEX_REPORTED,WORLDBANKREGION,WB_EAP,YEAR,,,,,2006,,,,,,,67,67.0,,,,2025-12-05T11:39:13.277+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2880377,UHC_INDEX_REPORTED,COUNTRY,BGR,YEAR,EUR,Europe,,,2007,,,,,,,65,65.0,,,,2025-12-05T11:39:13.277+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2882440,UHC_INDEX_REPORTED,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,,,2017,,,,,,,72,72.0,,,,2025-12-05T11:39:13.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2884201,UHC_INDEX_REPORTED,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,,,2015,,,,,,,75,75.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2891866,UHC_INDEX_REPORTED,COUNTRY,AUT,YEAR,EUR,Europe,,,2005,,,,,,,76,76.0,,,,2025-12-05T11:39:13.277+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2893056,UHC_INDEX_REPORTED,COUNTRY,SWZ,YEAR,AFR,Africa,,,2010,,,,,,,64,64.0,,,,2025-12-05T11:39:13.277+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2899721,UHC_INDEX_REPORTED,COUNTRY,SUR,YEAR,AMR,Americas,,,2003,,,,,,,67,67.0,,,,2025-12-05T11:39:13.277+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2900698,UHC_INDEX_REPORTED,COUNTRY,BIH,YEAR,EUR,Europe,,,2011,,,,,,,60,60.0,,,,2025-12-05T11:39:13.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2908132,UHC_INDEX_REPORTED,COUNTRY,ISL,YEAR,EUR,Europe,,,2004,,,,,,,82,82.0,,,,2025-12-05T11:39:13.277+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2908288,UHC_INDEX_REPORTED,COUNTRY,SMR,YEAR,EUR,Europe,,,2015,,,,,,,77,77.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2911615,UHC_INDEX_REPORTED,REGION,SEAR_W_IDN,YEAR,,,,,2017,,,,,,,63,63.0,,,,2025-12-05T11:39:13.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2913740,UHC_INDEX_REPORTED,COUNTRY,IDN,YEAR,WPR,Western Pacific,,,2023,,,,,,,67,67.0,,,,2025-12-05T11:39:13.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2917686,UHC_INDEX_REPORTED,COUNTRY,KHM,YEAR,WPR,Western Pacific,,,2011,,,,,,,47,47.0,,,,2025-12-05T11:39:13.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2920031,UHC_INDEX_REPORTED,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,,,2018,,,,,,,53,53.0,,,,2025-12-05T11:39:13.277+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2923300,UHC_INDEX_REPORTED,COUNTRY,LUX,YEAR,EUR,Europe,,,2000,,,,,,,76,76.0,,,,2025-12-05T11:39:13.277+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2924830,UHC_INDEX_REPORTED,COUNTRY,CMR,YEAR,AFR,Africa,,,2000,,,,,,,32,32.0,,,,2025-12-05T11:39:13.277+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2930653,UHC_INDEX_REPORTED,COUNTRY,BDI,YEAR,AFR,Africa,,,2003,,,,,,,24,24.0,,,,2025-12-05T11:39:13.277+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2933579,UHC_INDEX_REPORTED,COUNTRY,COM,YEAR,AFR,Africa,,,2006,,,,,,,41,41.0,,,,2025-12-05T11:39:13.277+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2934288,UHC_INDEX_REPORTED,COUNTRY,AZE,YEAR,EUR,Europe,,,2012,,,,,,,62,62.0,,,,2025-12-05T11:39:13.277+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2936087,UHC_INDEX_REPORTED,COUNTRY,IND,YEAR,SEAR,South-East Asia,,,2009,,,,,,,51,51.0,,,,2025-12-05T11:39:13.277+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2938664,UHC_INDEX_REPORTED,COUNTRY,DZA,YEAR,AFR,Africa,,,2006,,,,,,,68,68.0,,,,2025-12-05T11:39:13.277+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2941536,UHC_INDEX_REPORTED,COUNTRY,CAN,YEAR,AMR,Americas,,,2014,,,,,,,91,91.0,,,,2025-12-05T11:39:13.277+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2943239,UHC_INDEX_REPORTED,COUNTRY,HTI,YEAR,AMR,Americas,,,2023,,,,,,,44,44.0,,,,2025-12-05T11:39:13.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2946360,UHC_INDEX_REPORTED,COUNTRY,URY,YEAR,AMR,Americas,,,2009,,,,,,,79,79.0,,,,2025-12-05T11:39:13.277+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2951002,UHC_INDEX_REPORTED,COUNTRY,ARG,YEAR,AMR,Americas,,,2017,,,,,,,80,80.0,,,,2025-12-05T11:39:13.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2951170,UHC_INDEX_REPORTED,COUNTRY,NGA,YEAR,AFR,Africa,,,2022,,,,,,,47,47.0,,,,2025-12-05T11:39:13.277+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2963710,UHC_INDEX_REPORTED,COUNTRY,KGZ,YEAR,EUR,Europe,,,2014,,,,,,,73,73.0,,,,2025-12-05T11:39:13.277+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2964142,UHC_INDEX_REPORTED,REGION,SEAR,YEAR,,,,,2001,,,,,,,37,37.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2967599,UHC_INDEX_REPORTED,COUNTRY,EST,YEAR,EUR,Europe,,,2006,,,,,,,71,71.0,,,,2025-12-05T11:39:13.277+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2973037,UHC_INDEX_REPORTED,REGION,EUR,YEAR,,,,,2010,,,,,,,78,78.0,,,,2025-12-05T11:39:13.277+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2974721,UHC_INDEX_REPORTED,COUNTRY,USA,YEAR,AMR,Americas,,,2010,,,,,,,84,84.0,,,,2025-12-05T11:39:13.277+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2976103,UHC_INDEX_REPORTED,COUNTRY,ALB,YEAR,EUR,Europe,,,2001,,,,,,,55,55.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2981699,UHC_INDEX_REPORTED,COUNTRY,MHL,YEAR,WPR,Western Pacific,,,2004,,,,,,,66,66.0,,,,2025-12-05T11:39:13.277+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2981982,UHC_INDEX_REPORTED,COUNTRY,MDA,YEAR,EUR,Europe,,,2004,,,,,,,67,67.0,,,,2025-12-05T11:39:13.277+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2984767,UHC_INDEX_REPORTED,COUNTRY,VCT,YEAR,AMR,Americas,,,2001,,,,,,,68,68.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2985095,UHC_INDEX_REPORTED,COUNTRY,SRB,YEAR,EUR,Europe,,,2019,,,,,,,71,71.0,,,,2025-12-05T11:39:13.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2991303,UHC_INDEX_REPORTED,COUNTRY,VCT,YEAR,AMR,Americas,,,2015,,,,,,,76,76.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2992638,UHC_INDEX_REPORTED,COUNTRY,DNK,YEAR,EUR,Europe,,,2015,,,,,,,83,83.0,,,,2025-12-05T11:39:13.277+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2998476,UHC_INDEX_REPORTED,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,,,2006,,,,,,,68,68.0,,,,2025-12-05T11:39:13.277+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2999669,UHC_INDEX_REPORTED,COUNTRY,MRT,YEAR,AFR,Africa,,,2009,,,,,,,30,30.0,,,,2025-12-05T11:39:13.277+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
3001872,UHC_INDEX_REPORTED,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,,,2023,,,,,,,83,83.0,,,,2025-12-05T11:39:13.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
3005960,UHC_INDEX_REPORTED,COUNTRY,NRU,YEAR,WPR,Western Pacific,,,2011,,,,,,,55,55.0,,,,2025-12-05T11:39:13.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3007548,UHC_INDEX_REPORTED,COUNTRY,COD,YEAR,AFR,Africa,,,2008,,,,,,,30,30.0,,,,2025-12-05T11:39:13.277+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
3010986,UHC_INDEX_REPORTED,COUNTRY,PRK,YEAR,SEAR,South-East Asia,,,2011,,,,,,,73,73.0,,,,2025-12-05T11:39:13.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3012001,UHC_INDEX_REPORTED,WORLDBANKREGION,WB_SSA,YEAR,,,,,2019,,,,,,,47,47.0,,,,2025-12-05T11:39:13.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3015336,UHC_INDEX_REPORTED,COUNTRY,BIH,YEAR,EUR,Europe,,,2023,,,,,,,64,64.0,,,,2025-12-05T11:39:13.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
3016998,UHC_INDEX_REPORTED,COUNTRY,CZE,YEAR,EUR,Europe,,,2011,,,,,,,82,82.0,,,,2025-12-05T11:39:13.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3019123,UHC_INDEX_REPORTED,COUNTRY,SWZ,YEAR,AFR,Africa,,,2020,,,,,,,66,66.0,,,,2025-12-05T11:39:13.277+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
3022869,UHC_INDEX_REPORTED,COUNTRY,NGA,YEAR,AFR,Africa,,,2012,,,,,,,39,39.0,,,,2025-12-05T11:39:13.277+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
3025562,UHC_INDEX_REPORTED,COUNTRY,GTM,YEAR,AMR,Americas,,,2022,,,,,,,59,59.0,,,,2025-12-05T11:39:13.277+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3025638,UHC_INDEX_REPORTED,GLOBAL,GLOBAL,YEAR,,,,,2003,,,,,,,55,55.0,,,,2025-12-05T11:39:13.277+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
3028577,UHC_INDEX_REPORTED,COUNTRY,GAB,YEAR,AFR,Africa,,,2011,,,,,,,53,53.0,,,,2025-12-05T11:39:13.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3029297,UHC_INDEX_REPORTED,COUNTRY,VCT,YEAR,AMR,Americas,,,2016,,,,,,,80,80.0,,,,2025-12-05T11:39:13.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3032736,UHC_INDEX_REPORTED,COUNTRY,CHL,YEAR,AMR,Americas,,,2016,,,,,,,80,80.0,,,,2025-12-05T11:39:13.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3035157,UHC_INDEX_REPORTED,COUNTRY,STP,YEAR,AFR,Africa,,,2002,,,,,,,43,43.0,,,,2025-12-05T11:39:13.277+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3036907,UHC_INDEX_REPORTED,COUNTRY,TZA,YEAR,AFR,Africa,,,2020,,,,,,,45,45.0,,,,2025-12-05T11:39:13.277+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
3037681,UHC_INDEX_REPORTED,COUNTRY,PER,YEAR,AMR,Americas,,,2018,,,,,,,70,70.0,,,,2025-12-05T11:39:13.277+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3045405,UHC_INDEX_REPORTED,COUNTRY,EST,YEAR,EUR,Europe,,,2002,,,,,,,68,68.0,,,,2025-12-05T11:39:13.277+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3045978,UHC_INDEX_REPORTED,COUNTRY,BGR,YEAR,EUR,Europe,,,2011,,,,,,,68,68.0,,,,2025-12-05T11:39:13.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3047245,UHC_INDEX_REPORTED,COUNTRY,DNK,YEAR,EUR,Europe,,,2022,,,,,,,85,85.0,,,,2025-12-05T11:39:13.277+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3050196,UHC_INDEX_REPORTED,COUNTRY,HRV,YEAR,EUR,Europe,,,2008,,,,,,,73,73.0,,,,2025-12-05T11:39:13.277+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
3051401,UHC_INDEX_REPORTED,COUNTRY,TUR,YEAR,EUR,Europe,,,2014,,,,,,,74,74.0,,,,2025-12-05T11:39:13.277+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
3053255,UHC_INDEX_REPORTED,COUNTRY,TCD,YEAR,AFR,Africa,,,2000,,,,,,,18,18.0,,,,2025-12-05T11:39:13.277+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
3054063,UHC_INDEX_REPORTED,COUNTRY,MCO,YEAR,EUR,Europe,,,2022,,,,,,,85,85.0,,,,2025-12-05T11:39:13.277+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3059188,UHC_INDEX_REPORTED,COUNTRY,NOR,YEAR,EUR,Europe,,,2004,,,,,,,78,78.0,,,,2025-12-05T11:39:13.277+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3059403,UHC_INDEX_REPORTED,COUNTRY,TLS,YEAR,SEAR,South-East Asia,,,2007,,,,,,,35,35.0,,,,2025-12-05T11:39:13.277+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
3060562,UHC_INDEX_REPORTED,COUNTRY,DMA,YEAR,AMR,Americas,,,2001,,,,,,,68,68.0,,,,2025-12-05T11:39:13.277+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
3061293,UHC_INDEX_REPORTED,COUNTRY,LSO,YEAR,AFR,Africa,,,2019,,,,,,,53,53.0,,,,2025-12-05T11:39:13.277+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3061687,UHC_INDEX_REPORTED,COUNTRY,GAB,YEAR,AFR,Africa,,,2022,,,,,,,48,48.0,,,,2025-12-05T11:39:13.277+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3062687,UHC_INDEX_REPORTED,COUNTRY,FJI,YEAR,WPR,Western Pacific,,,2000,,,,,,,60,60.0,,,,2025-12-05T11:39:13.277+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
3067540,UHC_INDEX_REPORTED,COUNTRY,BRN,YEAR,WPR,Western Pacific,,,2016,,,,,,,83,83.0,,,,2025-12-05T11:39:13.277+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3073985,UHC_INDEX_REPORTED,COUNTRY,SEN,YEAR,AFR,Africa,,,2004,,,,,,,23,23.0,,,,2025-12-05T11:39:13.277+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3076278,UHC_INDEX_REPORTED,COUNTRY,THA,YEAR,SEAR,South-East Asia,,,2022,,,,,,,82,82.0,,,,2025-12-05T11:39:13.277+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3078246,UHC_INDEX_REPORTED,COUNTRY,USA,YEAR,AMR,Americas,,,2021,,,,,,,87,87.0,,,,2025-12-05T11:39:13.277+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
3079081,UHC_INDEX_REPORTED,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,,,2008,,,,,,,41,41.0,,,,2025-12-05T11:39:13.277+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
3081604,UHC_INDEX_REPORTED,COUNTRY,MUS,YEAR,AFR,Africa,,,2008,,,,,,,70,70.0,,,,2025-12-05T11:39:13.277+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
3082356,UHC_INDEX_REPORTED,GLOBAL,GLOBAL,YEAR,,,,,2017,,,,,,,69,69.0,,,,2025-12-05T11:39:13.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3083418,UHC_INDEX_REPORTED,COUNTRY,SGP,YEAR,WPR,Western Pacific,,,2023,,,,,,,88,88.0,,,,2025-12-05T11:39:13.277+01:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
3083572,UHC_INDEX_REPORTED,REGION,AFR,YEAR,,,,,2013,,,,,,,44,44.0,,,,2025-12-05T11:39:13.277+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3084591,UHC_INDEX_REPORTED,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,,,2006,,,,,,,40,40.0,,,,2025-12-05T11:39:13.277+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
3085307,UHC_INDEX_REPORTED,COUNTRY,NIC,YEAR,AMR,Americas,,,2018,,,,,,,70,70.0,,,,2025-12-05T11:39:13.277+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3085719,UHC_INDEX_REPORTED,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,,2017,,,,,,,67,67.0,,,,2025-12-05T11:39:13.277+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3088196,UHC_INDEX_REPORTED,COUNTRY,TCD,YEAR,AFR,Africa,,,2014,,,,,,,28,28.0,,,,2025-12-05T11:39:13.277+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
3096055,UHC_INDEX_REPORTED,COUNTRY,COD,YEAR,AFR,Africa,,,2002,,,,,,,25,25.0,,,,2025-12-05T11:39:13.277+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3098024,UHC_INDEX_REPORTED,COUNTRY,THA,YEAR,SEAR,South-East Asia,,,2008,,,,,,,73,73.0,,,,2025-12-05T11:39:13.277+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
